,ShoeName,Category,no_colors,price_reduce,price,count_of_sizes,color_black,color_blue,color_white,color_red,other_color,product_code,n_reviews,size,comfort,quality,star_rating,product_code2
2126,CA Pro Classic SneakersPuma Black,Men,2,80.0,80.0,12,1.0,0.0,1.0,0.0,,380190_02,55.0,,,82.0,4.1,380190_02
2127,FUTURE PRO FG/AG Men's Soccer CleatsSedate Gray-Asphalt-Yellow Blaze,Men,2,140.0,140.0,13,0.0,1.0,1.0,0.0,green,107361_04,5.0,,,33.3,4.4,107361_04
2128,All-Pro NITRO™ Team Men's Basketball ShoesPUMA White-For All Time Red,Men,2,130.0,130.0,15,0.0,1.0,1.0,1.0,lime,379081_04,2.0,,,50.0,3.5,379081_04
2129,FUTURE ULTIMATE Neymar Jr FG/AG Men's Soccer CleatsPUMA White-Racing Blue-Lemon Meringue-Parakeet Green,Men,1,220.0,220.0,13,0.0,1.0,1.0,0.0,green,107610_01,2.0,,,100.0,5.0,107610_01
2130,PUMA x LAMELO BALL LaFrancé MB.03 Basketball SlidesGreen Gecko-Prism Violet,Men,2,50.0,50.0,7,0.0,0.0,0.0,0.0,green,394223_01,1.0,,,0.0,1.0,394223_01
2131,BMW M Motorsport RS-X Garage Crews Men's SneakersPUMA Black-Pop Red,Men,1,120.0,120.0,13,1.0,0.0,0.0,1.0,,307940_01,1.0,,,,5.0,307940_01
2132,FUTURE ULTIMATE FG/AG Men's Soccer CleatsSedate Gray-Asphalt-Yellow Blaze,Men,2,220.0,220.0,17,0.0,1.0,1.0,0.0,green,107355_04,20.0,,,,1.9,107355_04
2133,Fast-R NITRO™ Elite 'Marathon Series' Men's Running ShoesPUMA Black-Yellow Blaze-Strawberry Burst,Men,1,250.0,250.0,11,1.0,0.0,0.0,0.0,,378465_01,1.0,,,100.0,5.0,378465_01
2134,Velocity NITRO™ 2 GORE-TEX® Men's Running ShoesPUMA Black-Malachite-Yellow Burst,Men,1,140.0,140.0,12,1.0,0.0,0.0,0.0,,377507_04,1.0,,,100.0,2.0,377507_04
2135,ForeverRun NITRO™ SUNSET Men's Running ShoesPUMA White-Luminous Blue-Electric Orchid,Men,2,160.0,160.0,12,1.0,1.0,1.0,0.0,orchid,380007_02,3.0,,,,4.7,380007_02
2136,PUMA x LAMELO BALL LaFrancé RS-XL Men's ShoesPUMA Green-Spring Fern-PUMA Black,Men,1,130.0,130.0,11,1.0,0.0,0.0,0.0,green,395032_01,3.0,,,50.0,3.0,395032_01
2137,Suede Fat Lace Men's SneakersArchive Green-Warm White,Men,1,80.0,80.0,11,0.0,0.0,1.0,0.0,green,393167_02,6.0,,,100.0,4.3,393167_02
2138,Clyde ATL SneakersBright Melon-Frosted Ivory,Men,1,90.0,90.0,12,0.0,0.0,0.0,0.0,,393084_01,0.0,,,,0.0,393084_01
2139,ULTRA ULTIMATE ENERGY FG/AG Men's Soccer CleatsLuminous Pink-Ultra Blue-Yellow Alert,Men,1,220.0,220.0,14,0.0,1.0,0.0,0.0,pink,107540_01,0.0,,,,0.0,107540_01
2140,Deviate NITRO™ 2 'Marathon Series' Men's Running ShoesPUMA Black-Yellow Blaze-Strawberry Burst,Men,1,170.0,170.0,12,1.0,0.0,0.0,0.0,,378683_01,0.0,,,,0.0,378683_01
2141,All-Pro NITRO™ Team Men's Basketball ShoesPUMA White-PUMA Navy-Lime Squeeze,Men,2,130.0,130.0,15,0.0,1.0,1.0,1.0,lime,379081_03,2.0,,,50.0,3.5,379081_03
2142,ULTRA MATCH TT Men's Soccer CleatsUltra Blue-PUMA White-Pro Green,Men,2,85.0,85.0,18,1.0,1.0,1.0,0.0,green,107521_03,2.0,,,50.0,2.5,107521_03
2143,Solarcourt RCT Racket Sports ShoesFast Yellow-PUMA Navy-PUMA White,Men,4,85.0,85.0,17,1.0,1.0,1.0,0.0,,107296_01,11.0,,,55.6,3.7,107296_01
2144,FUTURE ULTIMATE FG/AG Men's Goalkeeper Soccer CleatsPurple Charcoal-Fast Yellow-Ravish-PUMA White,Men,1,220.0,220.0,13,1.0,0.0,1.0,0.0,purple,107539_01,0.0,,,,0.0,107539_01
2145,ULTRA MATCH IT Men's Soccer CleatsUltra Blue-PUMA White-Pro Green,Men,2,85.0,85.0,13,1.0,1.0,1.0,0.0,green,107522_03,1.0,,,,3.0,107522_03
2146,Deviate NITRO™ 2 WTRepel Men's Running ShoesPUMA Black-Dark Coal,Men,2,170.0,170.0,12,1.0,0.0,0.0,0.0,,378734_01,0.0,,,,0.0,378734_01
2147,KING PRO FG/AG Men's Soccer CleatsPersian Blue-Pro Green-Ultra Blue,Men,3,100.0,100.0,16,1.0,1.0,1.0,0.0,green,107566_02,2.0,,,50.0,4.5,107566_02
2148,Solarcourt RCT Racket Sports ShoesPUMA White-Ravish-Fast Yellow,Men,4,80.0,80.0,12,1.0,1.0,1.0,0.0,,107296_03,11.0,,,55.6,3.7,107296_03
2149,Clyde Varsity SneakersPUMA White-Yellow Sizzle,Men,2,100.0,100.0,12,0.0,0.0,1.0,1.0,,394684_02,0.0,,,,0.0,394684_02
2150,Solarcourt RCT Racket Sports ShoesPUMA White-PUMA Black-Team Light Blue,Men,4,80.0,80.0,16,1.0,1.0,1.0,0.0,,107296_02,11.0,,,55.6,3.7,107296_02
2151,PUMA x LAMELO BALL LaFrancé MB.03 Basketball SlidesPUMA Green-Fluro Yellow Pes-Fluro Green Pes,Men,2,50.0,50.0,6,0.0,0.0,0.0,0.0,green,394223_04,1.0,,,0.0,1.0,394223_04
2152,evoSPEED Sprint 14 Track SpikesSun Stream-Sunset Glow-Puma Black,Men,1,80.0,80.0,18,1.0,0.0,0.0,0.0,,377001_01,1.0,,,,5.0,377001_01
2153,PUMA x FIRST MILE Velocity NITRO™ 2 Men's Running ShoesAlpine Snow-Cool Dark Gray-Astro Red,Men,1,130.0,130.0,13,0.0,0.0,0.0,1.0,,379113_01,0.0,,,,0.0,379113_01
2154,Fuse 2.0 Men's Training ShoesPUMA White-Platinum Gray-Dark Night,Men,8,100.0,100.0,11,1.0,0.0,1.0,0.0,violet,376151_15,18.0,,,78.6,4.2,376151_15
2155,KING ULTIMATE ART OF FOOTBALL FG/AG Men's Soccer CleatsPUMA Black-Alpine Snow-PUMA Gold-PUMA White,Men,1,220.0,220.0,12,1.0,0.0,1.0,0.0,gold,107609_01,0.0,,,,0.0,107609_01
2156,FUTURE PRO FG/AG Men's Soccer CleatsPersian Blue-PUMA White-Pro Green,Men,2,140.0,140.0,13,0.0,1.0,1.0,0.0,green,107361_03,5.0,,,33.3,4.4,107361_03
2157,FUTURE MATCH IT Men's Soccer CleatsPersian Blue-PUMA White-Pro Green,Men,1,90.0,90.0,13,0.0,1.0,1.0,0.0,green,107375_03,3.0,,,50.0,3.7,107375_03
2158,Clyde OG SneakersDark Jasper-Frosted Ivory,Men,1,110.0,110.0,11,0.0,0.0,0.0,0.0,,391962_06,4.0,,,50.0,4.3,391962_06
2159,All-Pro NITRO™ Chris Brickley Men's Basketball ShoesBright Aqua-Lime Squeeze,Men,1,130.0,130.0,0,0.0,0.0,0.0,0.0,,379652_01,4.0,,,75.0,4.0,379652_01
2160,PWRSPIN x ALEX TOUSSAINT Indoor Cycling ShoesMatte Silver-PUMA Black,Men,1,120.0,120.0,0,0.0,0.0,0.0,0.0,,378580_01,8.0,,,,4.6,378580_01
2161,Shibui Cat SlidesPuma Black-Puma Black,Men,2,19.99,45.0,10,1.0,0.0,0.0,0.0,,385296_02,20.0,,,80.0,4.2,385296_02
2162,Shibui Cat SlidesPutty-Putty,Men,2,19.99,45.0,11,1.0,0.0,0.0,0.0,,385296_03,20.0,,,80.0,4.2,385296_03
2163,Suede Skate NITRO™ OG SneakersPuma Black-Whisper White,Men,1,40.99,75.0,11,1.0,0.0,1.0,0.0,,386600_01,4.0,,,50.0,5.0,386600_01
2164,ULTRA ULTIMATE FG/AG Men's Soccer CleatsPUMA White-PUMA Black-Fire Orchid,Men,4,139.99,220.0,14,1.0,1.0,1.0,0.0,green,107311_01,7.0,,,33.3,3.1,107311_01
2165,CA Pro Heritage SneakersPUMA White-Puma Team Gold,Men,1,59.99,120.0,19,0.0,0.0,1.0,0.0,gold,397572_01,2.0,,,,4.5,397572_01
2166,Future Rider Camo Flagship Men's SneakersDeep Lichen Green-Dark Olive,Men,2,59.99,100.0,18,0.0,0.0,0.0,0.0,green,391610_01,10.0,,,100.0,4.5,391610_01
2167,RS-X Faded Daytona SneakersFizzy Apple-Platinum Gray-PUMA White,Men,2,59.99,110.0,19,0.0,0.0,1.0,0.0,,394981_02,16.0,,,81.8,4.3,394981_02
2168,CA Pro Velour SneakersMalachite-Warm White,Men,2,79.99,100.0,19,1.0,0.0,1.0,0.0,,397112_01,1.0,,,100.0,5.0,397112_01
2169,Future Rider Camo Flagship Men's SneakersTapioca-Pebble,Men,2,59.99,100.0,19,0.0,0.0,0.0,0.0,green,391610_02,10.0,,,100.0,4.5,391610_02
2170,CA Pro Velour SneakersPUMA Black-PUMA Black,Men,2,79.99,100.0,19,1.0,0.0,1.0,0.0,,397112_02,1.0,,,100.0,5.0,397112_02
2171,RS-Trck Horizon Men's SneakersOrange Brick-Clementine,Men,2,59.99,130.0,11,0.0,1.0,0.0,0.0,orange,390717_01,5.0,,,60.0,3.4,390717_01
2172,Capri Royale Men's SneakersNew Navy-Warm White,Men,2,39.99,80.0,19,0.0,1.0,1.0,0.0,,392435_01,0.0,,,,0.0,392435_01
2173,Future Rider Concrete Camo SneakersInky Blue-PUMA Black-Sand Dune,Men,1,72.99,85.0,19,1.0,1.0,0.0,0.0,,396672_01,0.0,,,,0.0,396672_01
2174,Softride SlidesPuma Black-Puma White,Men,1,26.99,45.0,6,1.0,0.0,1.0,0.0,,382112_01,21.0,,,95.2,4.8,382112_01
2175,California Casual Men's SneakersRibbon Red-Puma White-Puma Team Gold,Men,1,54.99,70.0,11,0.0,0.0,1.0,1.0,gold,366608_07,57.0,,,,3.4,366608_07
2176,Mercedes-AMG PETRONAS F1 Future Cat OG Men's ShoesPUMA White-PUMA White-Spectra Green,Men,2,54.99,100.0,11,1.0,0.0,1.0,0.0,green,307891_01,8.0,,,80.0,4.6,307891_01
2177,PUMA Morphic Base Men's SneakersPUMA Black-Strong Gray,Men,3,47.99,80.0,19,1.0,0.0,1.0,0.0,,392982_04,2.0,,,100.0,5.0,392982_04
2178,PUMA Morphic Base Men's SneakersSmokey Gray-Ash Gray,Men,3,47.99,80.0,19,1.0,0.0,1.0,0.0,,392982_05,2.0,,,100.0,5.0,392982_05
2179,Mercedes-AMG PETRONAS F1 Future Cat OG Men's ShoesSpectra Green-PUMA Black-Puma Black,Men,2,54.99,100.0,11,1.0,0.0,1.0,0.0,green,307891_02,8.0,,,80.0,4.6,307891_02
2180,Porsche Legacy SPEEDFUSION Men's Driving ShoesSand Dune-PUMA White-PUMA Black,Men,1,54.99,100.0,12,1.0,0.0,1.0,0.0,,307778_03,10.0,,,85.7,4.3,307778_03
2181,CA Pro Mid SneakersPuma Black-Puma White,Men,4,59.99,100.0,11,1.0,0.0,1.0,0.0,gold,386759_03,7.0,,,42.9,3.3,386759_03
2182,TRC Blaze Court Camo Men's Basketball ShoesPUMA Black-Myrtle-Dark Clove-Bold Blue-Electric Blush,Men,1,69.99,130.0,14,1.0,1.0,0.0,0.0,,379087_01,1.0,,,,4.0,379087_01
2183,SEASONS Fast-Trac NITRO™ Men's Running ShoesChili Powder-PUMA Black,Men,1,89.99,120.0,13,1.0,0.0,0.0,0.0,,377044_07,8.0,,,62.5,3.6,377044_07
2184,Scuderia Ferrari RS-X Mid Men's SneakersPUMA Black-Speed Yellow,Men,2,119.99,150.0,13,1.0,0.0,0.0,0.0,,307959_01,0.0,,,,0.0,307959_01
2185,Suede Vintage Origins SneakersPUMA Red-Clyde Royal,Men,1,64.99,100.0,13,0.0,0.0,0.0,1.0,,393116_01,5.0,,,66.7,3.4,393116_01
2186,Teveris NITRO™ NYC Men's SneakersSand Dune-PUMA Black-Racing Blue,Men,1,65.99,120.0,12,1.0,1.0,0.0,0.0,,396106_01,2.0,,,50.0,4.0,396106_01
2187,Liberate NITRO™ 2 75th Anniversary Men's Running ShoesFast Yellow-PUMA Black,Men,1,99.99,120.0,13,1.0,0.0,0.0,0.0,,377827_01,2.0,,,100.0,4.0,377827_01
2188,RS-Trck Horizon Men's SneakersHero Blue-Electric Peppermint,Men,2,59.99,130.0,13,0.0,1.0,0.0,0.0,orange,390717_04,5.0,,,60.0,3.4,390717_04
2189,PUMA Morphic Men's SneakersPUMA White-Ultra Blue,Men,5,54.99,80.0,13,0.0,1.0,1.0,0.0,green,392724_01,2.0,,,100.0,5.0,392724_01
2190,TRC Blaze Court Basketball ShoesPUMA Black-Sedate Gray-PUMA White-Metallic Gold,Men,2,95.99,120.0,15,1.0,1.0,1.0,0.0,gold,376582_32,23.0,,,23.8,2.0,376582_32
2191,PUMA Morphic Pop SneakersAsh Gray-Ultra Blue,Men,1,54.99,80.0,19,0.0,1.0,0.0,0.0,,392983_02,0.0,,,,0.0,392983_02
2192,PUMA Morphic Men's SneakersPUMA White-Peach Smoothie,Men,5,54.99,80.0,18,0.0,1.0,1.0,0.0,green,392724_04,2.0,,,100.0,5.0,392724_04
2193,Scuderia Ferrari RS-X Mid Men's SneakersRosso Corsa-PUMA Black,Men,2,119.99,150.0,13,1.0,0.0,0.0,0.0,,307959_02,0.0,,,,0.0,307959_02
2194,CA Pro NYC Men's SneakersPUMA White-Malachite-Dark Coal,Men,1,74.99,100.0,13,0.0,0.0,1.0,0.0,,396087_01,0.0,,,,0.0,396087_01
2195,PUMA x PALM TREE CREW Leadcat 2.0 Men's SlidesStrawberry Burst-Pinktastic-Spectra Green-Warm White,Men,1,29.99,50.0,6,0.0,0.0,1.0,0.0,green,394628_01,0.0,,,,0.0,394628_01
2196,Mercedes-AMG Petronas F1 TRC Blaze M Motorsport Men's SneakersSpectra Green-PUMA Silver,Men,1,69.99,130.0,13,0.0,0.0,1.0,0.0,green,307649_01,1.0,,,100.0,5.0,307649_01
2197,Porsche Design PWRPlate Men's Training ShoesAsh Gray-Ash Gray,Men,1,239.99,320.0,10,0.0,0.0,0.0,0.0,,307758_01,0.0,,,,0.0,307758_01
2198,Extent NITRO™ Spring Goodies Men's SneakersPUMA White-Nitro Blue,Men,1,103.99,130.0,13,0.0,1.0,1.0,0.0,,390196_01,0.0,,,,0.0,390196_01
2199,RS-X Faded Daytona SneakersDay Dream-Evening Sky-PUMA White,Men,2,59.99,110.0,15,0.0,0.0,1.0,0.0,,394981_01,16.0,,,81.8,4.3,394981_01
2200,evoSPEED Tokyo Future JUMP 4 Track SpikesSun Stream-Sunset Glow-Puma Black,Men,1,140.99,170.0,13,1.0,0.0,0.0,0.0,,376999_01,1.0,,,100.0,5.0,376999_01
2201,PUMA x DAPPER DAN Clyde Men's SneakersPUMA Black-PUMA Black-Burnt Red,Men,1,82.99,150.0,12,1.0,0.0,0.0,1.0,,394491_01,2.0,,,100.0,4.5,394491_01
2202,Slipstream Xtreme Men's SneakersPUMA White-Warm White-Cool Light Gray,Men,1,67.99,85.0,13,0.0,0.0,1.0,0.0,,392434_01,1.0,,,,1.0,392434_01
2203,PUMA x LIBERTY Mayze Women's SneakersWarm White-PUMA Black,Men,1,59.99,120.0,12,1.0,0.0,1.0,0.0,,394885_01,0.0,,,,0.0,394885_01
2204,Clyde's Closet Court Rider Basketball ShoesClyde Royal-Harbor Mist-PUMA Black-Fire Orchid,Men,1,74.99,100.0,19,1.0,0.0,0.0,0.0,orchid,379096_01,1.0,,,100.0,5.0,379096_01
2205,RS-X Camo Dye Men's SneakersMyrtle-Fall Foliage,Men,1,65.99,120.0,11,0.0,0.0,0.0,0.0,,396075_01,9.0,,,100.0,4.8,396075_01
2206,PUMA x RON FUNCHES RS-X Sneaker Pebble Gray-Pebble Gray-Fizzy Apple,Men,1,59.99,120.0,11,0.0,0.0,0.0,0.0,,389160_01,2.0,,,100.0,4.5,389160_01
2207,RS-TRCK Brand Love Men's SneakersGreen Fog-Hot Heat-Yellow Sizzle,Men,1,65.99,120.0,11,0.0,0.0,0.0,0.0,green,394018_01,1.0,,,100.0,5.0,394018_01
2208,Extent NITRO™ ADV SneakersBluemazing-Puma Black,Men,1,82.99,130.0,12,1.0,1.0,0.0,0.0,,387499_01,4.0,,,,3.8,387499_01
2209,PUMA Morphic Men's SneakersGlacial Gray-Icy Blue,Men,5,54.99,80.0,14,0.0,1.0,1.0,0.0,green,392724_05,2.0,,,100.0,5.0,392724_05
2210,Morphic Reflective Men's SneakersPUMA Black-Yellow Burst,Men,1,47.99,80.0,12,1.0,0.0,0.0,0.0,,393646_02,0.0,,,,0.0,393646_02
2211,evoSPEED Star 8 Men's Track SpikesPUMA Black-PUMA White-PUMA Red,Men,1,64.99,70.0,15,1.0,0.0,1.0,1.0,,377959_03,0.0,,,,0.0,377959_03
2212,TRC Blaze Court Basketball ShoesPUMA Black-Ultra Blue-PUMA White-Platinum Gray,Men,2,65.99,120.0,13,1.0,1.0,1.0,0.0,gold,376582_31,23.0,,,23.8,2.0,376582_31
2213,PUMA x NANDO'S RS-X XTRA HOT Men's SneakersPUMA Black-PUMA Red-Pitch Green,Men,1,69.99,130.0,11,1.0,0.0,0.0,1.0,green,396138_01,0.0,,,,0.0,396138_01
2214,PUMA Morphic Men's SneakersPUMA White-Vivid Violet,Men,5,54.99,80.0,13,0.0,1.0,1.0,0.0,green,392724_07,2.0,,,100.0,5.0,392724_07
2215,SEASONS Explore NITRO™ Men's Hiking ShoesInky Blue-Neon Sun,Men,1,82.99,110.0,13,0.0,1.0,0.0,0.0,,377854_05,5.0,,,100.0,5.0,377854_05
2216,Exotek NITRO™ Base Men's SneakersAlpine Snow-Warm White-PUMA Black,Men,2,111.99,140.0,11,1.0,0.0,1.0,0.0,,394933_09,0.0,,,,0.0,394933_09
2217,Mercedes-AMG PETRONAS CA Pro SneakersPUMA White,Men,1,49.99,90.0,13,0.0,0.0,1.0,0.0,,307859_01,1.0,,,,1.0,307859_01
2218,Extent NITRO™ Energy Drink SneakersSun Stream-Sunset Glow,Men,1,69.99,130.0,15,0.0,0.0,0.0,0.0,,387654_01,7.0,,,100.0,4.6,387654_01
2219,BMW M Motorsport LGND Renegade MC Motorsport ShoesPUMA Silver-PUMA Silver,Men,1,69.99,130.0,12,0.0,0.0,1.0,0.0,,307571_01,4.0,,,100.0,4.5,307571_01
2220,Capri Royale Suede SneakersFlat Dark Gray-Frosted Ivory,Men,2,44.99,80.0,11,0.0,0.0,0.0,0.0,,393752_01,1.0,,,100.0,5.0,393752_01
2221,TRC Blaze Court NU Skylar Basketball ShoesFrosted Ivory,Men,1,89.99,120.0,15,0.0,0.0,0.0,0.0,,378986_02,0.0,,,,0.0,378986_02
2222,CA Pro Mid SneakersPuma White-Puma Black,Men,4,54.99,100.0,12,1.0,0.0,1.0,0.0,gold,386759_02,7.0,,,42.9,3.3,386759_02
2223,PUMA NYC Suede Mid Park Flagship Men's SneakerHarbor Mist-Pristine-Warm White,Men,1,49.99,90.0,12,0.0,0.0,1.0,0.0,,393390_01,6.0,,,,4.2,393390_01
2224,Mercedes-AMG Petronas Motorsport F1 Leadcat 2.0 Unstoppable Men's SlidesPUMA Black-PUMA Silver,Men,1,26.99,45.0,6,1.0,0.0,1.0,0.0,,307475_02,0.0,,,,0.0,307475_02
2225,Exotek NITRO™ Base Men's SneakersPUMA White-PUMA Black,Men,2,104.99,140.0,11,1.0,0.0,1.0,0.0,,394933_01,0.0,,,,0.0,394933_01
2226,Court Rider Chaos Slash Men's Basketball ShoesPUMA White-Team Violet,Men,1,79.99,100.0,12,0.0,0.0,1.0,0.0,violet,378052_05,13.0,,,91.7,4.8,378052_05
2227,KING PRO FG/AG Men's Soccer CleatsPUMA Black-PUMA White,Men,3,74.99,100.0,16,1.0,1.0,1.0,0.0,green,107566_01,2.0,,,50.0,4.5,107566_01
2228,Rider FV Base Men's SneakersSedate Gray-Frosted Ivory,Men,1,49.99,90.0,13,0.0,0.0,0.0,0.0,,393231_04,0.0,,,,0.0,393231_04
2229,evoSPEED Haraka 7 Track SpikesSun Stream-Sunset Glow-Puma Black,Men,1,67.99,80.0,13,1.0,0.0,0.0,0.0,,377007_01,2.0,,,100.0,5.0,377007_01
2230,Suede Cassette Tape Men's SneakersPUMA Black-Frosted Ivory,Men,1,49.99,90.0,12,1.0,0.0,0.0,0.0,,394544_01,2.0,,,100.0,3.5,394544_01
2231,Porsche Legacy CA Pro Men's SneakersPUMA White-Bold Blue,Men,1,60.99,110.0,12,0.0,1.0,1.0,0.0,,392865_02,0.0,,,,0.0,392865_02
2232,evoSPEED Prep Sprint 3 Men's Track SpikesPUMA White-PUMA Black-PUMA Red,Men,1,65.99,70.0,12,1.0,0.0,1.0,1.0,,377962_03,0.0,,,,0.0,377962_03
2233,EvoSPEED Electric 13 Track and Field ShoesPUMA White-PUMA Black-PUMA Red,Men,1,81.99,120.0,12,1.0,0.0,1.0,1.0,,377000_02,1.0,,,100.0,5.0,377000_02
2234,Court Rider Chaos Trash Talk Men's Basketball SneakersPUMA Black-Pelé Yellow-Archive Green-Racing Blue-PUMA White,Men,1,74.99,100.0,13,1.0,1.0,1.0,0.0,green,379137_01,1.0,,,,5.0,379137_01
2235,FERRARI IONF Miami Men's Motorsport ShoesPUMA White,Men,1,359.99,450.0,6,0.0,0.0,1.0,0.0,,307506_01,1.0,,,,4.0,307506_01
2236,Capri Royale Suede SneakersConcrete Gray-Frosted Ivory,Men,2,44.99,80.0,13,0.0,0.0,0.0,0.0,,393752_02,1.0,,,100.0,5.0,393752_02
2237,Suede Brand Love SneakersPUMA Black-PUMA Green,Men,2,54.99,100.0,14,1.0,0.0,0.0,0.0,green,393813_02,1.0,,,100.0,5.0,393813_02
2238,Porsche Design Xetic Men's SneakersAsh Gray-Ash Gray,Men,1,224.99,300.0,10,0.0,0.0,0.0,0.0,,307759_01,0.0,,,,0.0,307759_01
2239,PUMA x PALM TREE CREW CA Pro SneakersWarm White-PUMA White,Men,1,71.99,90.0,11,0.0,0.0,1.0,0.0,,394635_01,1.0,,,100.0,5.0,394635_01
2240,Porsche Design Xetic Sculpt II Men's SneakersPersian Blue-Persian Blue,Men,1,239.99,320.0,10,0.0,1.0,0.0,0.0,,307760_02,0.0,,,,0.0,307760_02
2241,Suede Pride We Are Everywhere SneakersPUMA Black-PUMA White,Men,1,49.99,90.0,13,1.0,0.0,1.0,0.0,,390972_01,3.0,,,66.7,4.0,390972_01
2242,Court Rider Chaos Team Men's Basketball ShoesAsh Gray-PUMA White-PUMA Black-Ultra Blue-Team Aqua,Men,2,74.99,100.0,13,1.0,1.0,1.0,0.0,purple,379013_07,0.0,,,,0.0,379013_07
2243,Slipstream Hi Leather SneakersPuma White-Puma White,Men,1,59.99,100.0,12,0.0,0.0,1.0,0.0,,388640_02,6.0,,,80.0,3.8,388640_02
2244,evoSPEED Distance 11 Men's Track SpikesSun Stream-PUMA Black-PUMA Silver,Men,1,49.99,80.0,14,1.0,0.0,1.0,0.0,,377961_01,1.0,,,,4.0,377961_01
2245,evoSPEED Javelin 3 Track SpikesSun Stream-Sunset Glow-Puma Black,Men,1,111.99,140.0,13,1.0,0.0,0.0,0.0,,377005_01,0.0,,,,0.0,377005_01
2246,Scuderia Ferrari Slipstream Men's SneakersSmoked Pearl-PUMA Black-Warm White,Men,2,54.99,100.0,12,1.0,0.0,1.0,0.0,violet,307897_01,0.0,,,,0.0,307897_01
2247,RS-SandalPuma Black-High Rise,Men,3,47.99,80.0,7,1.0,0.0,0.0,0.0,,374862_02,14.0,,,100.0,4.8,374862_02
2248,Court Rider Chaos Team Men's Basketball ShoesPurple Glimmer-Bright Aqua-PUMA White,Men,2,59.99,100.0,13,1.0,1.0,1.0,0.0,purple,379013_06,0.0,,,,0.0,379013_06
2249,PUMA Morphic Men's SneakersGlacial Gray-Green Fog,Men,5,54.99,80.0,13,0.0,1.0,1.0,0.0,green,392724_03,2.0,,,100.0,5.0,392724_03
2250,Rise NITRO™ Fadeaway Basketball ShoesRoyal Sapphire-Ravish,Men,1,82.99,130.0,13,0.0,0.0,0.0,0.0,,378278_01,4.0,,,100.0,4.8,378278_01
2251,evoSPEED Tokyo Future FASTER Track and Field ShoesSun Stream-Sunset Glow-Puma Black,Men,1,169.99,200.0,14,1.0,0.0,0.0,0.0,,377379_01,0.0,,,,0.0,377379_01
2252,RS-SandalMarshmallow-Puma Black,Men,3,47.99,80.0,7,1.0,0.0,0.0,0.0,,374862_09,14.0,,,100.0,4.8,374862_09
2253,Scuderia Ferrari Slipstream Men's SneakersPUMA White-Gray Violet-Warm White,Men,2,74.99,100.0,13,1.0,0.0,1.0,0.0,violet,307897_02,0.0,,,,0.0,307897_02
2254,Slipstream Bball SneakersPUMA White-PUMA Black,Men,1,49.99,85.0,17,1.0,0.0,1.0,0.0,,393266_02,3.0,,,66.7,4.7,393266_02
2255,Slipstream Hi Heritage SneakersPuma White-PUMA Team Royal,Men,1,54.99,100.0,12,0.0,0.0,1.0,0.0,,387998_12,4.0,,,100.0,5.0,387998_12
2256,Suede Brand Love SneakersPUMA Black-Hot Heat,Men,2,54.99,100.0,11,1.0,0.0,0.0,0.0,green,393813_01,1.0,,,100.0,5.0,393813_01
2257,CA Pro Lux Cord Men's SneakersMinty Burst-Warm White,Men,1,61.99,85.0,13,0.0,0.0,1.0,0.0,,390129_01,1.0,,,,4.0,390129_01
2258,RS-XL Playlist Men's SneakersPUMA White-Ultra Blue-Feather Gray,Men,1,107.99,130.0,13,0.0,1.0,1.0,0.0,,394552_01,6.0,,,100.0,5.0,394552_01
2259,Capri Royale Men's SneakersAlpine Snow-Warm White,Men,2,39.99,80.0,13,0.0,1.0,1.0,0.0,,392435_02,0.0,,,,0.0,392435_02
2260,CA Pro Suede SneakersPUMA White-Astro Red,Men,2,48.99,80.0,13,0.0,0.0,1.0,1.0,,387327_06,1.0,,,100.0,5.0,387327_06
2261,evoSPEED Star 7 Track SpikesDeep Orchid-Puma White,Men,1,49.99,70.0,14,0.0,0.0,1.0,0.0,orchid,194478_04,0.0,,,,0.0,194478_04
2262,RS-SandalDeep Forest-Puma Black,Men,3,44.99,80.0,7,1.0,0.0,0.0,0.0,,374862_10,14.0,,,100.0,4.8,374862_10
2263,CA Pro Lux II Men's SneakersFeather Gray-Cool Dark Gray-Warm White,Men,1,49.99,80.0,13,0.0,0.0,1.0,0.0,,393176_03,0.0,,,,0.0,393176_03
2264,evoSPEED Electric 10 Men's Track SpikesElektro Peach-Puma Black-Puma Silver,Men,1,81.99,120.0,12,1.0,0.0,1.0,0.0,,194475_02,1.0,,,0.0,1.0,194475_02
2265,RS-X Games SneakersAsh Gray-Cast Iron,Men,1,59.99,110.0,12,0.0,0.0,0.0,0.0,,393161_01,7.0,,,83.3,4.3,393161_01
2266,PUMA Morphic Varsity SneakersWarm White-Malachite,Men,1,47.99,80.0,13,0.0,0.0,1.0,0.0,,393647_01,0.0,,,,0.0,393647_01
2267,CA Pro Suede SneakersPUMA White-Myrtle,Men,2,49.99,80.0,12,0.0,0.0,1.0,1.0,,387327_07,1.0,,,100.0,5.0,387327_07
2268,BMW M Motorsport Roma Via Men's SneakersPUMA Black,Men,1,39.99,80.0,12,1.0,0.0,0.0,0.0,,307780_01,0.0,,,,0.0,307780_01
2269,CA Pro Canvas SneakersPUMA White-PUMA Black,Men,1,63.99,80.0,13,1.0,0.0,1.0,0.0,,390127_01,3.0,,,33.3,2.3,390127_01
2270,Aviator ProFoam Sky Running ShoesPuma Black-Puma White,Men,1,47.99,80.0,16,1.0,0.0,1.0,0.0,,376615_01,6.0,,,50.0,3.2,376615_01
